"","time","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24","S25","S26","S27","S28","S29","S30","S31","S32","S33","S34","S35","S36","S37","S38","S39","S40","S41","S42","S43","S44","S45","S46","S47","S48","S49","S50","S51","S52","S53","S54","S55","S56","S57","S58","S59","S60","S61","S62","S63"
"26",2.5,15836.7228693387,810.032562413787,3559.20439803195,1.43251474078132e-119,1.09286372719837e-59,9.86042460630129e-60,7.75409847428955e-112,6958.46208491382,402.590036227266,2640.26688311179,15.7601596381654,11.5750185862434,6.91500445034838,42.8887765477268,6114.92054506932,386.460593030597,3433.07365403925,19.0396353951355,14.863731621791,8.21398060688386,72.0140270303679,5373.63138709835,368.736564356258,4145.41515503355,19.4533027665559,15.6014630971166,8.33996096243985,86.7666515175001,4722.1996522925,352.224233332058,4777.42912047872,19.1830946303826,15.5497482484895,8.20725488334406,92.886397665543,4149.73342242632,337.430245881169,5334.32008376944,18.7567855578446,15.2633681877333,8.01993550409403,94.5461277024935,3646.66152453508,324.309578738782,5823.027418591,18.3141857345669,14.922108836151,7.82947274928161,94.0900422701504,3204.57333182778,312.700114345805,6250.77211093554,17.8956034859206,14.5853515127405,7.65044820060173,92.7219775900836,2816.07797837763,302.42883344238,6624.43925321002,17.5123762945206,14.2721585281504,7.48689276137745,91.0313225871407
"27",2.6,15836.7230383399,810.032573940482,3559.2042101026,1.38559325777461e-119,1.07480294560425e-59,9.69747018590321e-60,7.51453776935982e-112,6958.46225667146,402.59004394902,2640.26671685533,15.7601597902123,11.5750186730057,6.91500452084616,42.8887763362372,6114.92082078103,386.460603321711,3433.07339514579,19.0396356281856,14.8637317564645,8.21398071380371,72.0140264759359,5373.63176970038,368.736577188458,4145.41479051477,19.4533030767099,15.6014632847179,8.33996110304954,86.7666507445781,4722.20013199475,352.224248219193,4777.42864769865,19.1830950016877,15.5497484824844,8.20725505018121,92.8863968125994,4149.73397851626,337.430262097045,5334.31951393847,18.7567859638401,15.2633684503076,8.01993568554803,94.5461268315671,3646.66212745104,324.309595503242,5823.0267793793,18.314186148696,14.9221091072609,7.82947293390956,94.090041379766,3204.57394528757,312.700130939189,6250.77144650567,17.8956038883122,14.5853517765196,7.65044837992382,92.7219766520713,2816.07856164535,302.42884923071,6624.43862049066,17.51237667275,14.2721587741441,7.48689293014679,91.0313215661838
"28",2.7,15836.723203827,810.032585841406,3559.20402479435,1.34020867034383e-119,1.05704063839781e-59,9.53720876749922e-60,7.28237822526617e-112,6958.4624258767,402.59005184027,2640.266552595,15.7601599500061,11.5750187656799,6.91500459470819,42.888776150201,6114.92109336006,386.460613761047,3433.0731388894,19.0396358704436,14.863731898743,8.21398082463767,72.0140259661833,5373.63214885068,368.736590155021,4145.41442914949,19.4533033962225,15.6014634803491,8.33996124760316,86.7666500276616,4722.20060820275,352.224263235462,4777.42817836698,19.1830953823735,15.5497487246445,8.20725522096179,92.8863960219321,4149.73453134079,337.430278443348,5334.31894752603,18.7567863792945,15.2633687211409,8.01993587097785,94.5461260262805,3646.66272758536,324.309612403268,5823.02614315134,18.3141865723606,14.9221093866896,7.82947312254757,94.0900405565795,3204.57455668088,312.700147675342,6250.7707841973,17.8956043002561,14.5853520486198,7.65044856326497,92.7219757816406,2816.07914376062,302.428865170809,6624.43798866251,17.5123770605116,14.2721590284308,7.48689310292801,91.031320612659
"29",2.8,15836.7233658243,810.032598112851,3559.20384209359,1.29631063805085e-119,1.03957187295973e-59,9.3795958462534e-60,7.05739118521957e-112,6958.46259254271,402.590059899152,2640.26639032135,15.7601601174711,11.5750188642097,6.91500467190143,42.8887759894038,6114.92136281808,386.460624346726,3433.07288525936,19.0396361218143,14.863732048551,8.21398093934491,72.0140255007359,5373.63252455762,368.736603254026,4145.41407092776,19.4533037249917,15.601463683927,8.33996139605722,86.7666493662833,4722.20108092041,352.224278378898,4777.42771247715,19.1830957723358,15.5497489748841,8.20725539564135,92.8863952930281,4149.73508089858,337.430294918092,5334.3183845318,18.7567868041044,15.2633690001477,8.01993606033938,94.5461252861083,3646.66332493099,324.309629436875,5823.02550991544,18.3141870054605,14.9221096743541,7.82947331515287,94.0900398000741,3204.5751659947,312.700164552288,6250.77012402859,17.8956047216559,14.585352328961,7.65044875058411,92.7219749782917,2816.07972470446,302.428881260692,6624.43735775303,17.5123774577115,14.2721592909331,7.48689327968127,91.0313197260788
"30",2.9,15836.7235243563,810.032610751121,3559.20366198669,1.25385046933975e-119,1.02239179818769e-59,9.22458765282148e-60,6.83935505671854e-112,6958.4627566827,402.590068123808,2640.26623002494,15.7601602925321,11.5750189685391,6.91500475239301,42.8887758536316,6114.92162916686,386.460635076879,3433.07263424492,19.0396363822031,14.8637322058134,8.21398105788474,72.0140250792209,5373.63289682973,368.736616483562,4145.41371583953,19.4533040629162,15.601463895369,8.33996154836843,86.7666487599772,4722.20155015179,352.224293647545,4777.42725002247,19.1830961714708,15.5497492331176,8.20725557417563,92.8863946253758,4149.73562718847,337.430311519295,5334.31782495529,18.7567872381665,15.2633692872427,8.01993625358864,94.5461246105259,3646.66391948107,324.309646602084,5823.02487967967,18.3141874478953,14.9221099701715,7.82947351168279,94.0900391097336,3204.5757732162,312.700181568058,6250.76946601741,17.8956051524154,14.5853526174638,7.65044894184026,92.7219742415252,2816.08030445813,302.42889749838,6624.43672778939,17.5123778642566,14.2721595615734,7.4868934603668,91.0313189059567
"31",3,15836.7236794476,810.032623752536,3559.20348446002,1.21278106752822e-119,1.0054956431492e-59,9.07214114119599e-60,6.62805509329998e-112,6958.46291830994,402.590076512391,2640.26607169628,15.7601604751142,11.5750190786123,6.91500483615016,42.8887757426714,6114.92189241825,386.460645949646,3433.07238583528,19.0396366515156,14.8637323704552,8.21398118021665,72.0140247012665,5373.63326567564,368.736629841727,4145.41336387471,19.4533044098949,15.6014641145927,8.33996170449364,86.7666482082784,4722.20201590109,352.224309039457,4777.42679099611,19.1830965796749,15.5497494992597,8.20725575652053,92.8863940184643,4149.73617020947,337.430328244988,5334.3172687958,18.7567876813779,15.2633695823408,8.0199364506818,94.5461239990097,3646.66451122892,324.309663896924,5823.02425245187,18.3141878995651,14.9221102740591,7.82947371209478,94.0900384850421,3204.57637833278,312.70019872069,6250.76881018134,17.8956055924386,14.5853529140485,7.65044913699256,92.7219735708421,2816.08088300308,302.428913881903,6624.43609879849,17.5123782800537,14.2721598402748,7.48689364494498,91.0313181518067
"32",3.1,15836.7238311226,810.032637113429,3559.20330949994,1.17305687856815e-119,9.88878715756697e-60,8.92221397675234e-60,6.4232831830327e-112,6958.46307743773,402.59008506306,2640.2659153259,15.7601606651426,11.5750191943736,6.91500492314024,42.8887756563108,6114.92215258417,386.460656963178,3433.07214001962,19.0396369296579,14.8637325424018,8.2139813063003,72.0140243665019,5373.63363110411,368.73664332663,4145.41301502312,19.4533047658271,15.6014643415158,8.33996186438988,86.7666477107233,4722.20247817267,352.224324552697,4777.42633539115,19.1830969968449,15.5497497732256,8.20725594263209,92.8863934717843,4149.73670996076,337.430345093207,5334.31671605243,18.7567881336359,15.2633698853573,8.01993665157518,94.5461234510367,3646.66510016806,324.309681319434,5823.02362823961,18.3141883603703,14.9221105859344,7.82947391634642,94.0900379254848,3204.57698133201,312.700216008232,6250.7681565377,17.8956060416297,14.5853532186359,7.65044933600026,92.721972965744,2816.08146032099,302.428930409299,6624.43547080693,17.5123787050099,14.2721601269602,7.48689383337628,91.0313174631431
"33",3.2,15836.7239794059,810.032650830146,3559.20313709282,1.13463384051716e-119,9.72536401464557e-60,8.77476452449243e-60,6.22483764354542e-112,6958.4632340794,402.590093773984,2640.2657609043,15.7601608625431,11.5750193157677,6.91500501333076,42.8887755943381,6114.92240967665,386.460668115632,3433.0718967871,19.0396372165364,14.8637327215789,8.21398143609552,72.0140240745577,5373.63399312399,368.736656936389,4145.4126692745,19.4533051306125,15.6014645760567,8.33996202801439,86.7666472668496,4722.20293697101,352.224340185337,4777.4258832005,19.1830974228781,15.5497500549305,8.20725613246653,92.8863929848271,4149.73724644166,337.430362061999,5334.31616672412,18.7567885948383,15.2633701962076,8.01993685622521,94.5461229660851,3646.66568629219,324.309698867659,5823.02300705022,18.3141888302115,14.9221109057151,7.82947412439538,94.090037430547,3204.5775822017,312.700233428738,6250.7675051035,17.8956064998933,14.5853535311468,7.6504495388227,92.721972425733,2816.08203639373,302.428947078614,6624.43484384103,17.5123791390326,14.2721604215529,7.4868940256213,91.0313168394812
"34",3.3,15836.7241243219,810.032664899049,3559.20296722501,1.09746933466529e-119,9.56464161987627e-60,8.62975183748253e-60,6.03252302338729e-112,6958.46338824835,402.590102643338,2640.26560842199,15.7601610672416,11.5750194427394,6.91500510668934,42.8887755565421,6114.92266370778,386.460679405179,3433.07165612682,19.039637512058,14.8637329079126,8.21398156956231,72.0140238250655,5373.63435174428,368.736670669131,4145.41232661853,19.4533055041514,15.6014648181339,8.33996219532454,86.7666468761963,4722.20339230075,352.224355935459,4777.42543441697,19.1830978576721,15.5497503442901,8.20725632598024,92.8863925570857,4149.73777965169,337.430379149421,5334.31562080959,18.7567890648832,15.2633705148075,8.01993706458849,94.5461225436335,3646.66626959518,324.309716539654,5823.02238889079,18.3141893089896,14.9221112333193,7.82947433619949,94.090036999715,3204.57818092981,312.700250980271,6250.7668558955,17.8956069671341,14.5853538515024,7.65044974541934,92.7219719503117,2816.0826112034,302.428963887903,6624.43421792684,17.5123795820296,14.2721607239764,7.48689422164074,91.0313162803368
"35",3.4,15836.7242658951,810.032679316512,3559.20279988288,1.06152213826241e-119,9.40657534040934e-60,8.48713564548229e-60,5.84614990952532e-112,6958.463539958,402.590111669308,2640.26545786946,15.7601612791643,11.5750195752337,6.91500520318375,42.8887755427127,6114.92291468973,386.460690829994,3433.07141802787,19.0396378161299,14.8637331013291,8.21398170666083,72.014023617658,5373.63470697407,368.736684522995,4145.41198704484,19.4533058863443,15.6014650676661,8.33996236627793,86.7666465383037,4722.20384416668,352.224371801153,4777.42498903324,19.1830983011249,15.5497506412203,8.20725652312979,92.8863921880539,4149.7383095905,337.430396353535,5334.3150783074,18.7567895436688,15.2633708410728,8.01993727662175,94.546122183162,3646.66685007108,324.309734333481,5823.02177376817,18.3141897966057,14.922111568665,7.82947455171666,94.0900366324756,3204.57877750452,312.700268660902,6250.76620893015,17.8956074432571,14.5853541796239,7.65044995574975,92.7219715389832,2816.0831847323,302.428980835229,6624.43359309009,17.5123800339088,14.2721610341544,7.48689442139543,91.0313157852261
"36",3.5,15836.7244041501,810.032694078924,3559.20263505279,1.02675237879414e-119,9.25112128100224e-60,8.34687634376159e-60,5.66553474078918e-112,6958.46368922182,402.590120850086,2640.26530923719,15.7601614982377,11.5750197131959,6.91500530278187,42.8887755526401,6114.92316263476,386.460702388266,3433.07118247929,19.0396381286597,14.863733301755,8.21398184735143,72.0140234519692,5373.63505882257,368.736698496127,4145.41165054295,19.4533062770922,15.6014653245727,8.33996254083229,86.7666462527133,4722.2042925737,352.224387780522,4777.42454704186,19.1830987531349,15.5497509456374,8.20725672387188,92.8863918772268,4149.73883625793,337.430413672416,5334.31453921591,18.7567900310941,15.2633711749199,8.01993749228188,94.5461218841513,3646.66742771415,324.30975224721,5823.02116168896,18.3141902929614,14.9221119116707,7.82947477090495,94.0900363283163,3204.57937191422,312.700286468708,6250.76556422364,17.8956079281675,14.5853545154328,7.65045016977361,92.7219711912512,2816.08375696291,302.428997918661,6624.43296935628,17.5123804945784,14.2721613520107,7.48689462484631,91.0313153536664
"37",3.6,15836.7245391114,810.032709182688,3559.2024727211,9.9312148975532e-120,9.09823627182985e-60,8.20893498210229e-60,5.49049962707949e-112,6958.4638360533,402.590130183874,2640.26516251566,15.7601617243886,11.5750198565713,6.91500540545172,42.8887755861155,6114.92340755519,386.46071407819,3433.07094947013,19.0396384495555,14.8637335091172,8.21398199159462,72.0140233276342,5373.63540729911,368.736712586686,4145.41131710234,19.4533066762966,15.6014655887729,8.33996271894557,86.7666460189681,4722.20473752689,352.224403871676,4777.42410843528,19.183099213601,15.5497512574578,8.2072569281634,92.8863916241009,4149.73935965397,337.430431104146,5334.31400353332,18.7567905270579,15.2633715162651,8.01993771152589,94.5461216460829,3646.66800251879,324.309770278922,5823.02055265953,18.3141907979583,14.9221122622549,7.82947499372254,94.0900360867253,3204.57996414747,312.700304401775,6250.7649217919,17.8956084217711,14.5853548588508,7.65045038745072,92.72197090662,2816.08432787796,302.42901513628,6624.43234675059,17.5123809639468,14.2721616774694,7.48689483195444,91.0313149851753
"38",3.7,15836.7246708033,810.032724624221,3559.20231287417,9.60592167872226e-120,8.94787785649616e-60,8.07327325398166e-60,5.32087217416168e-112,6958.46398046599,402.590139668881,2640.26501769532,15.7601619575442,11.5750200053058,6.91500551116147,42.8887756429305,6114.92364946344,386.460725897972,3433.07071898937,19.0396387787257,14.8637337233429,8.21398213935108,72.0140232442893,5373.63575241311,368.736726792838,4145.41098671244,19.4533070838592,15.6014658601867,8.33996290057588,86.7666458366123,4722.20517903142,352.224420072735,4777.42367320582,19.1830996824222,15.5497515765984,8.20725713596143,92.8863914281735,4149.73987977876,337.430448646816,5334.31347125761,18.7567910314597,15.2633718650253,8.01993793431098,94.5461214684398,3646.6685744796,324.309788426702,5823.01994668602,18.3141913114985,14.9221126203364,7.82947522012772,94.0900359071916,3204.58055419303,312.7003224582,6250.76428165056,17.8956089239734,14.5853552097996,7.65045060874098,92.7219706845945,2816.08489746035,302.429032486172,6624.43172529794,17.512381441923,14.2721620104547,7.48689504268101,91.0313146792712
"39",3.8,15836.7247992505,810.032740399953,3559.20215549836,9.29128331725862e-120,8.80000428024404e-60,7.93985348593464e-60,5.15648531387278e-112,6958.46412247345,402.590149303325,2640.26487476665,15.7601621976319,11.5750201593452,6.9150056198794,42.8887757228779,6114.92388837198,386.460737845828,3433.07049102598,19.0396391160792,14.8637339443596,8.21398229058167,72.0140232015721,5373.63609417412,368.73674111276,4145.41065936257,19.4533074996823,15.6014661387343,8.33996308568152,86.7666457051915,4722.20561709264,352.224436381829,4777.42324134568,19.1831001594982,15.5497519029763,8.20725734722319,92.8863912889436,4149.74039663261,337.430466298527,5334.31294238664,18.7567915441994,15.2633722211175,8.01993816059445,94.5461213507054,3646.66914359136,324.309806688646,5823.01934377432,18.3141918334844,14.9221129858344,7.82947545007894,94.0900357892048,3204.58114203987,312.700340636082,6250.76364381499,17.8956094346805,14.5853555682015,7.65045083360442,92.7219705246801,2816.0854656932,302.429049966432,6624.43110502297,17.5123819284159,14.2721623508913,7.48689525698729,91.0313144354732
"40",3.9,15836.7249244774,810.032756506331,3559.20200058004,8.98695081730578e-120,8.65457447835992e-60,7.80863862709182e-60,4.99717713957393e-112,6958.4642620893,402.590159085433,2640.2647337201,15.7601624445794,11.5750203186356,6.91500573157393,42.8887758257507,6114.92412429337,386.460749919983,3433.07026556891,19.039639461525,14.8637341720951,8.21398244524742,72.0140231991211,5373.63643259179,368.73675554464,4145.41033504204,19.4533079236685,15.6014664243359,8.33996327422097,86.7666456242528,4722.20605171601,352.224452797098,4777.42281284694,19.1831006447289,15.5497522365091,8.20725756190609,92.8863912059112,4149.74091021598,337.430484057388,5334.31241691803,18.7567920651768,15.2633725844589,8.0199383903338,94.5461212923646,3646.66970984901,324.309825062859,5823.0187439301,18.3141923638184,14.922113358668,7.82947568353473,94.0900357322554,3204.58172767712,312.700358933534,6250.76300830027,17.8956099537989,14.5853559339786,7.65045106200117,92.7219704263829,2816.08603255982,302.429067575165,6624.43048595003,17.5123824233347,14.2721626987038,7.48689547483472,91.031314253301
"41",4,15836.7250465084,810.032772939812,3559.20184810558,8.69258661423562e-120,8.51154806476999e-60,7.67959223889038e-60,4.84279074668651e-112,6958.46439932716,402.590169013438,2640.26459454611,15.7601626983147,11.5750204831233,6.91500584621361,42.8887759513429,6114.92435724024,386.460762118669,3433.07004260707,19.039639814973,14.8637344064775,8.21398260330953,72.0140232365764,5373.63676767587,368.736770086675,4145.41001374006,19.4533083557211,15.6014667169125,8.33996346615289,86.7666455933443,4722.20648290713,352.224469316691,4777.4223877016,19.1831011380147,15.5497525771144,8.2072577799677,92.8863911785778,4149.7414205295,337.430501921517,5334.31189484928,18.7567925942926,15.2633729549671,8.01993862348664,94.546121292903,3646.67027324768,324.309843547453,5823.01814715877,18.3141929024037,14.9221137387568,7.8294759204538,94.0900357358345,3204.58231109412,312.700377348674,6250.76237512125,17.895610481235,14.5853563070534,7.65045129389147,92.7219703892098,2816.08659804375,302.429085310482,6624.42986810321,17.5123829265892,14.2721630538171,7.48689569618481,91.0313141322752
"42",4.1,15836.725165368,810.032789696871,3559.20169806134,8.4078642002228e-120,8.37088532082501e-60,7.55267848495505e-60,4.69317407815487e-112,6958.46453420072,402.590179085584,2640.26445723514,15.7601629587663,11.575020652755,6.91500596376712,42.8887760994492,6114.92458722527,386.460774440132,3433.06982212936,19.039640176333,14.8637346474351,8.21398276472939,72.014023313579,5373.63709943622,368.73678473707,4145.40969544579,19.4533087957435,15.6014670163852,8.33996366143614,86.7666456120159,4722.20691067175,352.224485938768,4777.4219659015,19.1831016392565,15.5497529247104,8.2072580013658,92.8863912064459,4149.74192757395,337.430519889043,5334.31137617769,18.7567931314475,15.26337333256,8.01993886001076,94.5461213518075,3646.67083378267,324.309862140548,5823.01755346556,18.3141934491433,14.9221141260205,7.82947616079495,94.0900357994342,3204.5828922804,312.700395879627,6250.76174429247,17.8956110168958,14.5853566873486,7.6504515292357,92.7219704126682,2816.08716212869,302.429103170503,6624.4292515063,17.5123834380892,14.2721634161564,7.48689592099924,91.0313140719169
"43",4.2,15836.7252810807,810.032806773995,3559.20155043371,8.13246776208332e-120,8.23254718427031e-60,7.4278621211463e-60,4.54817977468351e-112,6958.46466672366,402.590189300122,2640.26432177761,15.7601632258627,11.5750208274773,6.91500608420329,42.888776269865,6114.92481426124,386.460786882622,3433.06960412465,19.0396405455155,14.8637348948969,8.21398292946854,72.0140234297713,5373.63742788281,368.736799494044,4145.40938014835,19.4533092436397,15.6014673226754,8.33996386002975,86.7666456798188,4722.20733501572,352.224502661498,4777.4215474384,19.1831021483553,15.5497532792154,8.20725822605829,92.8863912890195,4149.74243135025,337.430537958102,5334.31086090039,18.7567936765427,15.2633737171556,8.01993909986408,94.5461214685659,3646.67139144944,324.309880840275,5823.01696285542,18.3141940039409,14.922114520379,7.82947640451713,94.0900359225473,3204.58347122568,312.700414524529,6250.76111582823,17.8956115606883,14.5853570747871,7.65045176799435,92.7219704962662,2816.08772479857,302.429121153358,6624.42863618283,17.5123839577448,14.2721637856471,7.48689614923977,91.0313140717482
"44",4.3,15836.7253936708,810.032824167686,3559.20140520907,7.86609183097557e-120,8.0964952383982e-60,7.30510848577297e-60,4.40766502960105e-112,6958.46479690972,402.590199655311,2640.26418816396,15.7601634995328,11.5750210072373,6.91500620749107,42.8887764623864,6114.92503836098,386.460799444404,3433.06938858179,19.0396409224313,14.8637351487916,8.21398309748872,72.0140235847969,5373.6377530257,368.736814355823,4145.40906783677,19.4533096993141,15.6014676357048,8.33996406189294,86.7666457963054,4722.20775594504,352.22451948306,4777.42113230396,19.1831026652129,15.5497536405482,8.20725845400329,92.8863914258041,4149.7429318595,337.430556126841,5334.31034901435,18.7567942294797,15.2633741086724,8.01993934300471,94.5461216426672,3646.67194624365,324.30989964477,5823.01637533312,18.3141945667001,14.9221149217526,7.82947665157942,94.0900361046674,3204.58404791986,312.700433281522,6250.76048974255,17.8956121125199,14.585357469292,7.65045201012803,92.7219706395125,2816.08828603751,302.429139257183,6624.42802215606,17.5123844854665,14.2721641622146,7.4868963808683,91.0313141312917
"45",4.4,15836.7255031627,810.03284187446,3559.20126237379,7.60844094357526e-120,7.96269170137954e-60,7.18438348996665e-60,4.27149144820818e-112,6958.46492477265,402.59021014942,2640.26405638462,15.7601637797059,11.5750211919822,6.91500633359955,42.8887766768103,6114.92525953738,386.460812123748,3433.0691754896,19.0396413069917,14.8637354090487,8.21398326875182,72.0140237783006,5373.63807487506,368.736829320644,4145.40875850004,19.4533101626714,15.6014679553957,8.33996426698512,86.7666459610297,4722.20817346584,352.224536401643,4777.4207204897,19.1831031897312,15.5497540086278,8.2072586851591,92.8863916163062,4149.74342910292,337.430574393414,5334.30984051636,18.7567947901604,15.263374507029,8.01993958939089,94.5461218736015,3646.67249816111,324.309918552181,5823.01579090316,18.3141951373253,14.9221153300617,7.82947690194103,94.0900363452893,3204.58462235304,312.700452148758,6250.75986604919,17.8956126722984,14.5853578707867,7.65045225559745,92.7219708419167,2816.08884582982,302.429157480123,6624.42740944897,17.512385021165,14.2721645457849,7.48689661584685,91.0313142500709
"46",4.5,15836.7256095808,810.032859890847,3559.20112191427,7.35922931434846e-120,7.83109941577171e-60,7.06565360821523e-60,4.13952491147103e-112,6958.46505032624,402.590220780724,2640.26392643003,15.7601640663116,11.5750213816595,6.91500646249794,42.8887769129343,6114.92547780341,386.460824918936,3433.06896483688,19.0396416991083,14.8637356755979,8.21398344321992,72.0140240099284,5373.63839344117,368.736844386753,4145.40845212711,19.453310633617,15.6014682816704,8.33996447526587,86.7666461735472,4722.20858758438,352.224553415446,4777.42031198706,19.1831037218127,15.5497543833736,8.20725891948416,92.8863918600339,4149.7439230819,337.430592755988,5334.30933540307,18.756795358487,15.2633749121443,8.01993983898102,94.5461221608601,3646.67304719779,324.309937560663,5823.01520956986,18.3141957157208,14.922115745227,7.82947715556132,94.0900366439081,3204.58519451547,312.700471124396,6250.75924476165,17.8956132399317,14.5853582791945,7.65045250436346,92.7219711029891,2816.08940416003,302.429175820331,6624.42679808425,17.5123855647512,14.2721649362838,7.48689685413757,91.0313144276101
"47",4.6,15836.7257129495,810.032878213392,3559.2009838169,7.11818051855922e-120,7.70168183819992e-60,6.9488858690527e-60,4.01163544392568e-112,6958.46517358429,402.590231547509,2640.26379829059,15.7601643592797,11.5750215762167,6.9150065941556,42.8887771705567,6114.92569317211,386.460837828259,3433.06875661242,19.0396420986931,14.863735948369,8.21398362085529,72.0140242793276,5373.63870873438,368.736859552408,4145.40814870684,19.4533111120565,15.6014686144519,8.33996468669499,86.7666464334147,4722.20899830705,352.224570522677,4777.41990678737,19.1831042613601,15.5497547647052,8.20725915693713,92.8863921564967,4149.744413798,337.430611212735,5334.30883367093,18.7567959343622,15.2633753239376,8.01994009173367,94.5461225039353,3646.67359334986,324.309956668379,5823.01463133729,18.3141963017914,14.9221161671694,7.82947741239976,94.0900370000203,3204.58576439764,312.700490206604,6250.75862589317,17.895613815328,14.5853586944394,7.65045275638704,92.7219714222407,2816.08996101284,302.429194275971,6624.42618808435,17.5123861161365,14.2721653336377,7.48689709570272,91.0313146634342
"48",4.7,15836.7258132931,810.032896838653,3559.20084806809,6.88502718566011e-120,7.57440302920905e-60,6.83404784590305e-60,3.88769708566371e-112,6958.46529456063,402.590242448068,2640.26367195675,15.7601646585403,11.5750217756018,6.91500672854202,42.8887774494765,6114.92590565656,386.460850850016,3433.06855080499,19.0396425056586,14.8637362272923,8.21398380162034,72.0140245861469,5373.63902076517,368.736874815875,4145.40784822808,19.4533115978961,15.601468953663,8.33996490123244,86.7666467401907,4722.20940564034,352.224587721554,4777.41950488185,19.1831048082769,15.5497551525426,8.20725939747682,92.8863925052054,4149.74490125288,337.43062976184,5334.30833531626,18.7567965176889,15.2633757423284,8.01994034760756,94.5461229023207,3646.67413661363,324.309975873502,5823.01405620931,18.3141968954421,14.92211659581,7.82947767241597,94.0900374131231,3204.58633199017,312.700509393556,6250.75800945671,17.8956143983959,14.5853591164453,7.65045301162927,92.7219717991832,2816.09051637316,302.429212845212,6624.42557947141,17.5123866752324,14.272165737773,7.48689734050469,91.0313149570692
"49",4.8,15836.7259106359,810.032915763204,3559.20071465426,6.65951070272571e-120,7.44922764328323e-60,6.72110764807524e-60,3.76758776827272e-112,6958.46541326912,402.590253480701,2640.26354741891,15.760164964024,11.5750219797629,6.91500686562681,42.8887777494937,6114.92611526991,386.460863982517,3433.06834740331,19.0396429199177,14.8637365122984,8.2139839854777,72.0140249300361,5373.63932954409,368.736890175432,4145.40755067958,19.4533120910422,15.6014692992275,8.33996511883838,86.7666470934348,4722.20980959091,352.224605010308,4777.41910626164,19.1831053624666,15.5497555468063,8.20725964106225,92.8863929056722,4149.74538544839,337.430648401496,5334.30784033519,18.7567971083706,15.2633761672366,8.01994060656157,94.5461233555111,3646.67467698559,324.309995174213,5823.01348418957,18.3141974965785,14.9221170310704,7.82947793556972,94.0900378827147,3204.5868972839,312.700528683437,6250.75739546501,17.8956149890442,14.5853595451363,7.65045327005138,92.7219722333292,2816.09107022609,302.429231526232,6624.42497226735,17.5123872419508,14.2721661486164,7.486897588506,91.0313153080416
"50",4.9,15836.7260050021,810.032934983632,3559.20058356181,6.44138092759997e-120,7.32612091903032e-60,6.6100339119072e-60,3.6511891946097e-112,6958.46552972363,402.590264643718,2640.26342466749,15.7601652756615,11.5750221886483,6.91500700537976,42.8887780704088,6114.92632202539,386.460877224082,3433.06814639613,19.0396433413836,14.8637368033182,8.21398417239014,72.0140253106462,5373.63963508181,368.736905629364,4145.40725605008,19.453312591402,15.601469651069,8.33996533947316,86.7666474927084,4722.21021016549,352.224622387175,4777.41871091774,19.1831059238333,15.5497559474168,8.2072598876526,92.8863933574108,4149.74586638651,337.430667129904,5334.30734872374,18.7567977063109,15.2633765985822,8.01994086855476,94.5461238630023,3646.67521446239,324.310014568703,5823.01291528149,18.3141981051062,14.9221174728721,7.82947820182091,94.0900384082941,3204.58746026983,312.70054807444,6250.75678393052,17.895615587182,14.5853599804368,7.65045353161469,92.721972724192,2816.09162255692,302.429250317219,6624.42436649376,17.5123878162039,14.2721665660948,7.48689783966928,91.031315715879
"51",5,15836.726096416,810.032954496539,3559.20045477717,6.23039591143932e-120,7.20504866952862e-60,6.50079579205604e-60,3.53838672228867e-112,6958.46564393806,402.590275935439,2640.26330369292,15.7601655933838,11.5750224022066,6.91500714777073,42.8887784120231,6114.92652593626,386.460890573039,3433.06794777215,19.03964376997,14.8637371002829,8.21398436232063,72.0140257276296,5373.63993738907,368.736921175971,4145.40696432825,19.4533130988829,15.6014700091118,8.33996556309733,86.7666479375742,4722.21060737099,352.224639850406,4777.4183188411,19.1831064922817,15.5497563542952,8.20726013720725,92.8863938599363,4149.74634406937,337.430685945277,5334.30686047772,18.7567983114139,15.2633770362857,8.01994113354634,94.5461244242916,3646.67574904086,324.310034055168,5823.01234948829,18.3141987209312,14.9221179211371,7.82947847112957,94.0900389893615,3204.58802093915,312.700567564764,6250.75617486544,17.8956161927187,14.5853604222716,7.65045379628068,92.7219732712858,2816.09217335115,302.429269216368,6624.42376217201,17.512388397904,14.2721669901353,7.4868980939573,91.0313161801097
